name,run,generator,solver,optimizer,timelimit,workers,optimizer_threads,filename,obj_value,best_bound,run_time,num_cuts,num_iterations,num_lp_cuts,max_cardinality,sol_cardinality
fcdp-16-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,1,16,data/instance/CDP (Const.)/GKD-c_09_n500_b02_m50.txt,289772.3,289772.3,0.0729360580444336,4,1,0,214,214
fcdp-16-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,1,16,data/instance/CDP (Const.)/GKD-c_09_n500_b03_m50.txt,475472.8,475472.8,0.08133888244628906,5,1,0,273,273
fcdp-16-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,1,16,data/instance/CDP (Const.)/GKD-c_10_n500_b02_m50.txt,317424.10000000003,317424.10000000015,0.16345596313476562,6,2,0,223,222
fcdp-16-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,1,16,data/instance/CDP (Const.)/GKD-c_10_n500_b03_m50.txt,520751.69999999995,520751.69999999995,0.1152498722076416,12,1,0,284,284
fcdp-16-thread,true,file_capacitated_diversity_problem,fcard50,CPLEX,600,1,16,data/instance/CDP (Const.)/GKD-b_11_n50_b02_m5.txt,36982.3,36982.30000000001,0.9941649436950684,8,1,2,23,23
fcdp-16-thread,true,file_capacitated_diversity_problem,fcard50,CPLEX,600,1,16,data/instance/CDP (Const.)/GKD-b_11_n50_b03_m5.txt,47759.0,47759.0,0.3193390369415283,58,2,149,26,26
fcdp-16-thread,true,file_capacitated_diversity_problem,fcard50,CPLEX,600,1,16,data/instance/CDP (Const.)/GKD-b_12_n50_b02_m5.txt,36521.100000000006,36521.100000000006,0.026020050048828125,3,1,18,21,21
fcdp-16-thread,true,file_capacitated_diversity_problem,fcard50,CPLEX,600,1,16,data/instance/CDP (Const.)/GKD-b_12_n50_b03_m5.txt,67882.1,67882.1,0.13744807243347168,35,2,63,28,28
fcdp-16-thread,true,file_capacitated_diversity_problem,fcard50,CPLEX,600,1,16,data/instance/CDP (Const.)/GKD-b_13_n50_b02_m5.txt,17907.8,17907.800000000003,0.025502920150756836,3,1,14,20,20
fcdp-16-thread,true,file_capacitated_diversity_problem,fcard50,CPLEX,600,1,16,data/instance/CDP (Const.)/GKD-b_13_n50_b03_m5.txt,32206.3,32206.3,0.031018972396850586,6,1,15,26,26
fcdp-16-thread,true,file_capacitated_diversity_problem,fcard50,CPLEX,600,1,16,data/instance/CDP (Const.)/GKD-b_14_n50_b02_m5.txt,21015.8,21015.8,0.045065879821777344,10,2,29,22,22
