name,run,generator,solver,optimizer,timelimit,workers,optimizer_threads,filename,c,rho,obj_value,best_bound,run_time,num_cuts,num_iterations,num_lp_cuts,max_cardinality,sol_cardinality
fbdp-d-1-thread,true,file_bilevel_diversity_problem,repoa,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_2_n250_coor.txt,0.1,0.02,23374.69553,23374.695530000048,2.243480920791626,28,28,0,25,25
fbdp-d-1-thread,true,file_bilevel_diversity_problem,repoa,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_2_n25_coor.txt,0.1,0.02,128.10444,128.10444000000197,0.18740391731262207,12,12,0,2,2
fbdp-d-1-thread,true,file_bilevel_diversity_problem,repoa,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_2_n500_coor.txt,0.1,0.02,94422.85000361588,94422.85000000005,2.623844861984253,26,26,0,50,50
fbdp-d-1-thread,true,file_bilevel_diversity_problem,repoa,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_2_n50_coor.txt,0.1,0.02,896.04223,896.0422300000276,1.1790549755096436,22,22,0,5,5
fbdp-d-1-thread,true,file_bilevel_diversity_problem,repoa,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_3_n1000_coor.txt,0.1,0.02,359606.57499000005,359606.5749900001,2.466416835784912,25,25,0,100,100
fbdp-d-1-thread,true,file_bilevel_diversity_problem,repoa,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_3_n100_coor.txt,0.1,0.02,3594.8079099999995,3594.8079100000004,1.623405933380127,28,28,0,10,10
fbdp-d-1-thread,true,file_bilevel_diversity_problem,repoa,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_3_n2000_coor.txt,0.1,0.02,1.40538758961e6,1.4053884339900007e6,12.77625298500061,39,39,0,200,200
fbdp-d-1-thread,true,file_bilevel_diversity_problem,repoa,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_3_n250_coor.txt,0.1,0.02,23044.23729,23044.23729000004,3.468733072280884,32,32,0,25,25
fbdp-d-1-thread,true,file_bilevel_diversity_problem,repoa,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_3_n25_coor.txt,0.1,0.02,115.91957,115.91957000000258,0.44072794914245605,18,18,0,2,2
fbdp-d-1-thread,true,file_bilevel_diversity_problem,repoa,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_3_n500_coor.txt,0.1,0.02,92605.70511,92605.70511000002,3.4174728393554688,32,32,0,50,50
fbdp-d-1-thread,true,file_bilevel_diversity_problem,repoa,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_3_n50_coor.txt,0.1,0.02,865.23525,865.2352500000011,1.9385452270507812,25,25,0,5,5
fbdp-d-1-thread,true,file_bilevel_diversity_problem,repoa,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_4_n1000_coor.txt,0.1,0.02,366830.5869,366830.58690000005,1.4064929485321045,19,19,0,100,100
fbdp-d-1-thread,true,file_bilevel_diversity_problem,repoa,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_4_n100_coor.txt,0.1,0.02,3618.6960500000005,3618.6960503619703,4.792880058288574,38,38,0,10,10
fbdp-d-1-thread,true,file_bilevel_diversity_problem,repoa,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_4_n2000_coor.txt,0.1,0.02,1.3996305356800002e6,1.3996305356800007e6,1.7419259548187256,13,13,0,200,200
fbdp-d-1-thread,true,file_bilevel_diversity_problem,repoa,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_4_n250_coor.txt,0.1,0.02,22744.271829999998,22744.271830000038,2.3078079223632812,28,28,0,25,25
fbdp-d-1-thread,true,file_bilevel_diversity_problem,repoa,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_4_n25_coor.txt,0.1,0.02,125.38528,125.3852800000025,0.4257349967956543,18,18,0,2,2
fbdp-d-1-thread,true,file_bilevel_diversity_problem,repoa,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_4_n500_coor.txt,0.1,0.02,91896.45852000001,91896.45851999997,5.962158918380737,44,44,0,50,50
fbdp-d-1-thread,true,file_bilevel_diversity_problem,repoa,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_4_n50_coor.txt,0.1,0.02,871.7519,871.7519000000016,2.7568271160125732,32,32,0,5,5
fbdp-d-1-thread,true,file_bilevel_diversity_problem,repoa,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_5_n1000_coor.txt,0.1,0.02,359500.38323000004,359500.38323000027,3.563236951828003,27,27,0,100,100
fbdp-d-1-thread,true,file_bilevel_diversity_problem,repoa,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_5_n100_coor.txt,0.1,0.02,3764.39408,3764.394080000046,2.4912729263305664,32,32,0,10,10
fbdp-d-1-thread,true,file_bilevel_diversity_problem,repoa,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_5_n2000_coor.txt,0.1,0.02,1.39781892704e6,1.39781922567e6,3.2188808917999268,18,18,0,200,200
fbdp-d-1-thread,true,file_bilevel_diversity_problem,repoa,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_5_n250_coor.txt,0.1,0.02,23092.022979999998,23092.022980000045,3.036531925201416,32,32,0,25,25
fbdp-d-1-thread,true,file_bilevel_diversity_problem,repoa,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_5_n25_coor.txt,0.1,0.02,120.88333,120.88333000000264,0.28902101516723633,15,15,0,2,2
fbdp-d-1-thread,true,file_bilevel_diversity_problem,repoa,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_5_n500_coor.txt,0.1,0.02,90583.01673,90583.01673000002,2.6553289890289307,29,29,0,50,50
fbdp-d-1-thread,true,file_bilevel_diversity_problem,repoa,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_5_n50_coor.txt,0.1,0.02,887.17099,887.1709900000002,1.3689930438995361,21,21,0,5,5
fbdp-d-1-thread,true,file_bilevel_diversity_problem,repoa,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_6_n1000_coor.txt,0.1,0.02,362509.57535,362509.5753500001,3.9272139072418213,30,30,0,100,100
fbdp-d-1-thread,true,file_bilevel_diversity_problem,repoa,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_6_n100_coor.txt,0.1,0.02,3478.8325200000004,3478.8325199999995,3.3192880153656006,36,36,0,10,10
fbdp-d-1-thread,true,file_bilevel_diversity_problem,repoa,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_6_n2000_coor.txt,0.1,0.02,1.40208033932e6,1.4020813485100013e6,10.412583112716675,35,35,0,200,200
fbdp-d-1-thread,true,file_bilevel_diversity_problem,repoa,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_6_n250_coor.txt,0.1,0.02,23388.304190229308,23388.304190000013,2.8945260047912598,26,26,0,25,25
fbdp-d-1-thread,true,file_bilevel_diversity_problem,repoa,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_6_n25_coor.txt,0.1,0.02,103.70357,103.70357,0.8015069961547852,24,24,0,2,2
fbdp-d-1-thread,true,file_bilevel_diversity_problem,repoa,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_6_n500_coor.txt,0.1,0.02,92424.19271,92424.21075,59.766578912734985,120,120,0,50,50
fbdp-d-1-thread,true,file_bilevel_diversity_problem,repoa,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_6_n50_coor.txt,0.1,0.02,863.58098,863.5809800000002,1.6020619869232178,24,24,0,5,5
fbdp-d-1-thread,true,file_bilevel_diversity_problem,repoa,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_7_n1000_coor.txt,0.1,0.02,361498.53842,361498.70508999994,2.9467639923095703,26,26,0,100,100
fbdp-d-1-thread,true,file_bilevel_diversity_problem,repoa,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_7_n100_coor.txt,0.1,0.02,3689.332990000001,3689.332990000001,1.8844349384307861,28,28,0,10,10
fbdp-d-1-thread,true,file_bilevel_diversity_problem,repoa,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_7_n2000_coor.txt,0.1,0.02,1.40817427825e6,1.4081747144200094e6,4.881540060043335,22,22,0,200,200
fbdp-d-1-thread,true,file_bilevel_diversity_problem,repoa,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_7_n250_coor.txt,0.1,0.02,22970.54399,22970.54399000039,5.067700147628784,39,39,0,25,25
fbdp-d-1-thread,true,file_bilevel_diversity_problem,repoa,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_7_n25_coor.txt,0.1,0.02,109.2485,109.24850000000319,0.33954787254333496,16,16,0,2,2
fbdp-d-1-thread,true,file_bilevel_diversity_problem,repoa,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_7_n500_coor.txt,0.1,0.02,94231.85287,94231.85287,1.9031829833984375,26,26,0,50,50
fbdp-d-1-thread,true,file_bilevel_diversity_problem,repoa,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_7_n50_coor.txt,0.1,0.02,890.5712599999999,890.5712600000261,1.6501989364624023,23,23,0,5,5
fbdp-d-1-thread,true,file_bilevel_diversity_problem,repoa,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_8_n1000_coor.txt,0.1,0.02,364350.65891999996,364350.9447700001,34.09915113449097,97,97,0,100,100
fbdp-d-1-thread,true,file_bilevel_diversity_problem,repoa,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_8_n100_coor.txt,0.1,0.02,3473.04468,3473.044680000006,5.157232999801636,45,45,0,10,10
fbdp-d-1-thread,true,file_bilevel_diversity_problem,repoa,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_8_n2000_coor.txt,0.1,0.02,1.40791401271e6,1.4079148044800009e6,14.987787008285522,43,43,0,200,200
fbdp-d-1-thread,true,file_bilevel_diversity_problem,repoa,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_8_n250_coor.txt,0.1,0.02,23098.46177,23098.46177000001,8.126163005828857,49,49,0,25,25
fbdp-d-1-thread,true,file_bilevel_diversity_problem,repoa,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_8_n25_coor.txt,0.1,0.02,120.56654,120.56654000000307,0.43935108184814453,18,18,0,2,2
fbdp-d-1-thread,true,file_bilevel_diversity_problem,repoa,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_8_n500_coor.txt,0.1,0.02,92879.49729,92879.49729,3.0485780239105225,31,31,0,50,50
fbdp-d-1-thread,true,file_bilevel_diversity_problem,repoa,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_8_n50_coor.txt,0.1,0.02,846.84575,846.8457500000001,3.173768997192383,33,33,0,5,5
fbdp-d-1-thread,true,file_bilevel_diversity_problem,repoa,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_9_n1000_coor.txt,0.1,0.02,361858.85029,361858.85029000026,7.055079936981201,39,39,0,100,100
fbdp-d-1-thread,true,file_bilevel_diversity_problem,repoa,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_9_n100_coor.txt,0.1,0.02,3863.7463199999997,3863.74632,0.41676902770996094,14,14,0,10,10
fbdp-d-1-thread,true,file_bilevel_diversity_problem,repoa,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_9_n2000_coor.txt,0.1,0.02,1.40154326624e6,1.4015438429200002e6,1.233483076095581,11,11,0,200,200
fbdp-d-1-thread,true,file_bilevel_diversity_problem,repoa,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_9_n250_coor.txt,0.1,0.02,22798.11545,22798.11545,7.470978021621704,46,46,0,25,25
fbdp-d-1-thread,true,file_bilevel_diversity_problem,repoa,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_9_n25_coor.txt,0.1,0.02,108.92847,108.92847000000312,0.541154146194458,22,22,0,2,2
fbdp-d-1-thread,true,file_bilevel_diversity_problem,repoa,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_9_n500_coor.txt,0.1,0.02,92937.36270999999,92937.36271000007,8.41268801689148,49,49,0,50,50
fbdp-d-1-thread,true,file_bilevel_diversity_problem,repoa,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_9_n50_coor.txt,0.1,0.02,864.8546800000001,864.8546800000269,1.7474429607391357,22,22,0,5,5
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_10_n1000_coor.txt,0.1,0,375135.50631,375135.50631000026,3.5110390186309814,80,1,0,100,100
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_10_n100_coor.txt,0.1,0,3509.3019400000003,3509.301940000007,1.2807338237762451,44,1,0,10,10
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_10_n2000_coor.txt,0.1,0,1.49205915512e6,1.49205915512e6,3.357241153717041,92,1,0,200,200
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_10_n250_coor.txt,0.1,0,22605.755449999997,22605.755450000008,3.1862030029296875,58,1,0,25,25
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_10_n25_coor.txt,0.1,0,123.33878,123.33878,0.050776004791259766,15,1,0,2,2
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_10_n500_coor.txt,0.1,0,95195.42694,95195.42694000008,2.5546000003814697,43,1,0,50,50
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_10_n50_coor.txt,0.1,0,887.0480499999999,887.0480499999999,0.823375940322876,26,1,0,5,5
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_1_n1000_coor.txt,0.1,0,379396.66419000004,379396.66419000004,2.363783836364746,91,1,0,100,100
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_1_n100_coor.txt,0.1,0,3791.1865,3791.1865000000003,0.2784581184387207,17,1,0,10,10
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_1_n2000_coor.txt,0.1,0,1.50074223605e6,1.50074223605e6,2.8180999755859375,105,1,0,200,200
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_1_n250_coor.txt,0.1,0,22377.535499999998,22377.5355,2.7389800548553467,125,1,0,25,25
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_1_n25_coor.txt,0.1,0,122.29381,122.29381,0.7779479026794434,13,1,0,2,2
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_1_n500_coor.txt,0.1,0,93273.99190000001,93273.99190000001,0.7153768539428711,29,1,0,50,50
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_1_n50_coor.txt,0.1,0,902.61653,902.6165300000001,0.16475296020507812,17,1,0,5,5
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_2_n1000_coor.txt,0.1,0,372966.63081,372966.63081,2.191817045211792,101,1,0,100,100
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_2_n100_coor.txt,0.1,0,3638.1807799999997,3638.1807800000083,0.8240220546722412,24,1,0,10,10
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_2_n2000_coor.txt,0.1,0,1.51217581509e6,1.51217581509e6,3.5845301151275635,84,1,0,200,200
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_2_n250_coor.txt,0.1,0,23551.71367,23551.71367000004,1.1617541313171387,32,1,0,25,25
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_2_n25_coor.txt,0.1,0,128.10444,128.10444,0.06605386734008789,13,1,0,2,2
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_2_n500_coor.txt,0.1,0,95855.13652,95855.13652000017,0.9701390266418457,38,1,0,50,50
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_2_n50_coor.txt,0.1,0,896.04223,896.0422300000353,0.2529141902923584,20,1,0,5,5
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_3_n1000_coor.txt,0.1,0,373355.87566,373355.8756600026,2.601586103439331,110,1,0,100,100
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_3_n100_coor.txt,0.1,0,3621.73923,3621.7392300000038,0.3799591064453125,28,1,0,10,10
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_3_n2000_coor.txt,0.1,0,1.49880336199e6,1.49880336199e6,1.9336810111999512,53,1,0,200,200
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_3_n250_coor.txt,0.1,0,23241.01133,23241.01133,1.4188170433044434,49,1,0,25,25
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_3_n25_coor.txt,0.1,0,115.91957,115.91957000000264,0.09025716781616211,17,1,0,2,2
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_3_n500_coor.txt,0.1,0,94219.87892,94219.87892,0.5655498504638672,37,1,0,50,50
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_3_n50_coor.txt,0.1,0,865.23525,865.23525,0.32266688346862793,28,1,0,5,5
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_4_n1000_coor.txt,0.1,0,378060.35517000005,378060.35517000005,3.420625925064087,87,1,0,100,100
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_4_n100_coor.txt,0.1,0,3657.85275,3657.852750000003,0.633155107498169,36,1,0,10,10
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_4_n2000_coor.txt,0.1,0,1.5098206702999999e6,1.5098206702999999e6,0.8585131168365479,39,1,0,200,200
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_4_n250_coor.txt,0.1,0,22830.12871,22830.12871000101,0.9400479793548584,45,1,0,25,25
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_4_n25_coor.txt,0.1,0,125.38528,125.38528000000234,0.6688930988311768,19,1,0,2,2
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_4_n500_coor.txt,0.1,0,95180.97752,95180.97752,2.2199831008911133,72,1,0,50,50
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_4_n50_coor.txt,0.1,0,871.7519,871.7519000000013,0.33914995193481445,27,1,0,5,5
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_5_n1000_coor.txt,0.1,0,371493.80704,371493.80704000016,5.178667068481445,108,1,0,100,100
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_5_n100_coor.txt,0.1,0,3764.39408,3764.3940800000055,0.4415578842163086,28,1,0,10,10
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_5_n2000_coor.txt,0.1,0,1.5031005564299999e6,1.5031005564299999e6,5.714858055114746,109,1,0,200,200
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_5_n250_coor.txt,0.1,0,23348.95808,23348.95808,1.0459699630737305,55,1,0,25,25
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_5_n25_coor.txt,0.1,0,120.88333,120.88333000000316,0.05747413635253906,15,1,0,2,2
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_5_n500_coor.txt,0.1,0,91962.11392,91962.11392000003,0.9708359241485596,41,1,0,50,50
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_5_n50_coor.txt,0.1,0,887.17099,887.1709900000016,0.2687079906463623,23,1,0,5,5
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_6_n1000_coor.txt,0.1,0,379212.77741,379212.7774100001,0.8492980003356934,69,1,0,100,100
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_6_n100_coor.txt,0.1,0,3478.8325200000004,3478.8325200000004,0.5664060115814209,38,1,0,10,10
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_6_n2000_coor.txt,0.1,0,1.5083810154400002e6,1.5083810154400163e6,2.0991439819335938,55,1,0,200,200
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_6_n250_coor.txt,0.1,0,23740.977310000002,23740.977310000057,0.5424950122833252,23,1,0,25,25
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_6_n25_coor.txt,0.1,0,103.70357,103.70357,0.09848594665527344,21,1,0,2,2
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_6_n500_coor.txt,0.1,0,95149.92442,95149.92442,2.6717641353607178,82,1,0,50,50
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_6_n50_coor.txt,0.1,0,863.58098,863.5809800000001,0.34354209899902344,19,1,0,5,5
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_7_n1000_coor.txt,0.1,0,375718.55553,375718.55553,2.1908249855041504,72,1,0,100,100
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_7_n100_coor.txt,0.1,0,3689.33299,3689.332990000005,0.41712212562561035,31,1,0,10,10
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_7_n2000_coor.txt,0.1,0,1.5066772116e6,1.5066772116e6,2.906292200088501,85,1,0,200,200
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_7_n250_coor.txt,0.1,0,23336.37309,23336.37309,0.38372182846069336,24,1,0,25,25
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_7_n25_coor.txt,0.1,0,109.2485,109.24850000000312,0.06304001808166504,19,1,0,2,2
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_7_n500_coor.txt,0.1,0,96618.05025,96618.05025,0.26706504821777344,21,1,0,50,50
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_7_n50_coor.txt,0.1,0,890.5712599999999,890.5712600000328,0.19595694541931152,18,1,0,5,5
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_8_n1000_coor.txt,0.1,0,381667.77496,381667.77496186836,1.2626440525054932,42,1,0,100,100
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_8_n100_coor.txt,0.1,0,3473.04468,3473.0446803474056,0.6537270545959473,40,1,0,10,10
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_8_n2000_coor.txt,0.1,0,1.52115794059e6,1.52115794059e6,3.3956031799316406,72,1,0,200,200
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_8_n250_coor.txt,0.1,0,23215.038959999998,23215.038960000005,0.3912618160247803,21,1,0,25,25
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_8_n25_coor.txt,0.1,0,120.56654,120.56654000000309,0.05879497528076172,14,1,0,2,2
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_8_n500_coor.txt,0.1,0,94917.48798,94917.48798,3.060405969619751,107,1,0,50,50
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_8_n50_coor.txt,0.1,0,846.8457500000001,846.8457500000001,0.29023289680480957,31,1,0,5,5
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_9_n1000_coor.txt,0.1,0,376493.16001,376493.16001185327,1.4788801670074463,54,1,0,100,100
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_9_n100_coor.txt,0.1,0,3863.74632,3863.74632,0.30582618713378906,37,1,0,10,10
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_9_n2000_coor.txt,0.1,0,1.4975540742799998e6,1.4975540742799998e6,1.0969791412353516,60,1,0,200,200
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_9_n250_coor.txt,0.1,0,23035.03398,23035.03398,1.2560632228851318,68,1,0,25,25
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_9_n25_coor.txt,0.1,0,108.92847,108.92847000000319,0.09234189987182617,25,1,0,2,2
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_9_n500_coor.txt,0.1,0,95234.61882,95234.61882,0.5253870487213135,24,1,0,50,50
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard,Gurobi,600,16,1,data/instance/GKD-d/GKD_d_9_n50_coor.txt,0.1,0,864.85468,864.8546800000012,0.22374606132507324,21,1,0,5,5
