name,run,generator,solver,optimizer,timelimit,workers,optimizer_threads,n,s,b,seed,obj_value,best_bound,run_time,num_cuts,num_iterations,num_lp_cuts,max_cardinality,sol_cardinality
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard100,CPLEX,600,16,1,2000,20,0.3,139,1.085277901919156e8,1.085277901919156e8,0.8023488521575928,12,2,4,1088,1087
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard100,CPLEX,600,16,1,2000,20,0.3,140,1.0890709853643018e8,1.0890709853643018e8,0.6234569549560547,6,1,2,1090,1090
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard100,CPLEX,600,16,1,2500,20,0.3,141,1.6789839926659963e8,1.6789839926659963e8,1.9309799671173096,23,3,6,1354,1352
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard100,CPLEX,600,16,1,2500,20,0.3,142,1.6999730924073383e8,1.6999730924073383e8,3.618553876876831,96,3,8,1361,1360
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard100,CPLEX,600,16,1,2500,20,0.3,143,1.745657174558994e8,1.745657174558994e8,5.297646999359131,146,4,9,1382,1380
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard100,CPLEX,600,16,1,2500,20,0.3,144,1.716011092119243e8,1.716011092119243e8,1.7811579704284668,19,3,6,1366,1365
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard100,CPLEX,600,16,1,2500,20,0.3,145,1.745656006116927e8,1.745656006116927e8,1.9982521533966064,27,3,6,1378,1376
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard100,CPLEX,600,16,1,3000,20,0.3,146,2.4410193706481165e8,2.4410193706481186e8,3.1539878845214844,27,3,6,1631,1629
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard100,CPLEX,600,16,1,3000,20,0.3,147,2.4775753075216854e8,2.4775754354297575e8,2.8312840461730957,94,2,4,1643,1642
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard100,CPLEX,600,16,1,3000,20,0.3,148,2.434079004284544e8,2.434079004284544e8,2.4725918769836426,24,3,6,1631,1629
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard100,CPLEX,600,16,1,3000,20,0.3,149,2.462888354507741e8,2.4628886406222537e8,1.5025830268859863,29,2,4,1641,1640
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard100,CPLEX,600,16,1,3000,20,0.3,150,2.4875710397012344e8,2.487571039701239e8,1.301457166671753,11,2,4,1650,1649
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,1000,2,0.2,1,5.269279954946648e6,5.269279954946652e6,2.627163887023926,5,5,0,435,432
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,1000,2,0.2,2,5.3192835391625315e6,5.319283539162528e6,2.4287800788879395,3,3,0,443,439
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,1000,2,0.2,3,5.852697451078176e6,5.852697451078179e6,2.6783769130706787,5,5,0,460,457
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,1000,2,0.2,4,5.141215247080668e6,5.141215247080675e6,2.6346590518951416,4,4,0,439,434
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,1000,2,0.2,5,5.157366288599927e6,5.157366288599928e6,2.660067081451416,4,4,0,438,434
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,1500,2,0.2,6,1.2250495327152863e7,1.2250495327152893e7,2.831968069076538,4,4,0,679,671
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,1500,2,0.2,7,1.2057592321770249e7,1.205759232177026e7,2.65917706489563,4,4,0,669,663
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,1500,2,0.2,8,1.2170153393496932e7,1.2170153393496936e7,0.25557804107666016,5,5,0,675,668
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,1500,2,0.2,9,1.2250426273658298e7,1.225042627365829e7,2.5603909492492676,4,4,0,665,659
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,1500,2,0.2,10,1.114842907878902e7,1.1148429078788951e7,0.27181386947631836,5,5,0,649,641
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,2000,2,0.2,11,2.201408697099819e7,2.2014097858784467e7,2.9960079193115234,4,4,0,902,894
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,2000,2,0.2,12,2.1596066605039764e7,2.1596077010538664e7,4.0998899936676025,8,8,0,893,883
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,2000,2,0.2,13,2.1138621835350327e7,2.1138642916201137e7,0.417827844619751,6,6,0,883,875
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,2000,2,0.2,14,2.1210485063279323e7,2.1210502046988428e7,3.8940670490264893,8,8,0,884,875
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,2000,2,0.2,15,2.1689901027652226e7,2.1689901027652245e7,3.5182271003723145,5,5,0,900,890
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,2500,2,0.2,16,3.399825529684166e7,3.399828176153828e7,0.724912166595459,6,6,0,1121,1108
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,2500,2,0.2,17,3.491998964226075e7,3.49199896422608e7,0.3884751796722412,6,6,0,1131,1121
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,2500,2,0.2,18,3.362790227713682e7,3.3627902277136795e7,0.8899490833282471,7,7,0,1121,1110
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,2500,2,0.2,19,3.284527180626694e7,3.284527180626698e7,3.257081985473633,5,5,0,1109,1097
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,2500,2,0.2,20,3.28248481765308e7,3.282484817653086e7,0.7572650909423828,7,7,0,1111,1097
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,3000,2,0.2,21,4.8061268911896855e7,4.806126891189699e7,0.45423007011413574,6,6,0,1332,1319
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,3000,2,0.2,22,4.847642054382496e7,4.847643376316789e7,3.0496718883514404,5,5,0,1339,1326
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,3000,2,0.2,23,4.8415268801940694e7,4.841526880194077e7,2.767786979675293,4,4,0,1345,1333
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,3000,2,0.2,24,4.918087928752996e7,4.918087928752997e7,0.2606971263885498,5,5,0,1344,1332
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,3000,2,0.2,25,4.943030257251553e7,4.943030257251553e7,0.25740504264831543,4,4,0,1355,1340
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,1000,10,0.2,26,1.2552083950881554e7,1.2552083950881569e7,0.12427496910095215,4,4,0,444,443
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,1000,10,0.2,27,1.1937701261394732e7,1.1937701261394743e7,0.13576412200927734,4,4,0,430,430
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,1000,10,0.2,28,1.309475156185924e7,1.3094751561859248e7,0.039025068283081055,3,3,0,451,450
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,1000,10,0.2,29,1.3176364425650088e7,1.3176364425650107e7,0.14705514907836914,4,4,0,451,451
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,1000,10,0.2,30,1.2671451599306e7,1.2671451599305997e7,0.12873411178588867,5,5,0,444,443
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,1500,10,0.2,31,2.8437976909424633e7,2.8437976909424663e7,0.2081899642944336,5,5,0,666,665
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,1500,10,0.2,32,2.8047713786325134e7,2.8047713786325354e7,0.16111111640930176,4,4,0,660,659
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,1500,10,0.2,33,2.8583881712013453e7,2.8583881712013487e7,0.10208988189697266,3,3,0,665,663
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,1500,10,0.2,34,2.969303188402209e7,2.969303188402208e7,0.11902403831481934,4,4,0,681,680
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,1500,10,0.2,35,3.0796657250735965e7,3.0796657250735957e7,0.13976001739501953,4,4,0,693,692
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,2000,10,0.2,36,5.0745240218759626e7,5.074527458539127e7,0.5214550495147705,7,7,0,891,889
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,2000,10,0.2,37,5.275375103978799e7,5.2753797189183176e7,0.8092010021209717,5,5,0,904,903
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,2000,10,0.2,38,5.197991754428031e7,5.197991754428028e7,1.0198240280151367,6,6,0,899,897
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,2000,10,0.2,39,5.266726693027601e7,5.266726693027598e7,0.36663198471069336,3,3,0,900,897
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,2000,10,0.2,40,5.087394522506457e7,5.087394522506456e7,0.12778496742248535,3,3,0,890,889
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,2500,10,0.2,41,7.89402290987434e7,7.894027896573222e7,0.29082417488098145,5,5,0,1107,1105
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,2500,10,0.2,42,7.892828930914623e7,7.892828930914634e7,0.7769379615783691,5,5,0,1110,1108
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,2500,10,0.2,43,8.024900137629072e7,8.02490013762908e7,0.2571110725402832,4,4,0,1115,1113
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,2500,10,0.2,44,7.78895910427444e7,7.788959104274441e7,0.5887911319732666,4,4,0,1101,1099
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,2500,10,0.2,45,8.008325401433344e7,8.00832540143335e7,0.7378551959991455,5,5,0,1113,1111
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,3000,10,0.2,46,1.1810666804029137e8,1.1810666804029131e8,0.2570338249206543,3,3,0,1358,1355
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,3000,10,0.2,47,1.1544221983764596e8,1.1544222960862353e8,0.32540202140808105,4,4,0,1337,1334
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,3000,10,0.2,48,1.1708577398892541e8,1.1708577398892565e8,0.5566840171813965,4,4,0,1351,1348
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,3000,10,0.2,49,1.1661015131091169e8,1.1661020573819645e8,0.5470561981201172,7,7,0,1343,1340
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,3000,10,0.2,50,1.1524070056200413e8,1.1524070056200428e8,0.16323280334472656,3,3,0,1334,1331
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,1000,20,0.2,51,1.8504213868223514e7,1.8504213868223537e7,0.132979154586792,3,3,0,451,450
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,1000,20,0.2,52,1.8679647402236123e7,1.8679647402236123e7,0.05359792709350586,3,3,0,450,450
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,1000,20,0.2,53,1.7729551030396376e7,1.772955103039639e7,0.07747101783752441,3,3,0,440,440
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,1000,20,0.2,54,1.7311380404711507e7,1.7311380404711515e7,0.0859370231628418,3,3,0,436,436
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,1000,20,0.2,55,1.872783414903023e7,1.872783414903024e7,0.07840895652770996,4,4,0,452,452
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,1500,20,0.2,56,4.110107118908448e7,4.1101073886034034e7,0.1819920539855957,3,3,0,669,669
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,1500,20,0.2,57,4.1471811841237426e7,4.147181184123744e7,0.23428106307983398,3,3,0,673,672
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,1500,20,0.2,58,4.147831606769592e7,4.147831606769588e7,0.2658498287200928,7,7,0,673,672
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,1500,20,0.2,59,4.041630216430436e7,4.0416302164304346e7,0.28992795944213867,3,3,0,665,664
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,1500,20,0.2,60,4.239553112131189e7,4.239553112131195e7,0.3064608573913574,6,6,0,680,679
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,2000,20,0.2,61,7.46314607088343e7,7.463146070883423e7,0.1808929443359375,4,4,0,903,902
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,2000,20,0.2,62,7.362478925259656e7,7.362478925259665e7,0.16354990005493164,3,3,0,899,899
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,2000,20,0.2,63,7.394755827697292e7,7.394755827697286e7,0.10796499252319336,3,3,0,898,897
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,2000,20,0.2,64,7.4651688998654e7,7.465168899865405e7,0.4628489017486572,3,3,0,904,904
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,2000,20,0.2,65,6.962664573873323e7,6.962664573873325e7,0.12726306915283203,3,3,0,871,871
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,2500,20,0.2,66,1.1571837916463353e8,1.1571837916463391e8,0.1795511245727539,3,3,0,1124,1123
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,2500,20,0.2,67,1.1800966736722586e8,1.1800975869610316e8,0.45278501510620117,6,6,0,1133,1132
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,2500,20,0.2,68,1.1480819835543293e8,1.1480819835543302e8,0.137221097946167,3,3,0,1119,1119
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,2500,20,0.2,69,1.1416945611417462e8,1.1416945611417468e8,0.12231111526489258,3,3,0,1119,1118
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,2500,20,0.2,70,1.1486767059956023e8,1.148676705995602e8,0.16331100463867188,4,4,0,1124,1123
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,3000,20,0.2,71,1.6277186504458702e8,1.6277186504458755e8,0.2418041229248047,4,4,0,1334,1332
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,3000,20,0.2,72,1.6483912633753258e8,1.648391263375327e8,0.23155593872070312,4,4,0,1342,1341
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,3000,20,0.2,73,1.6704786085537845e8,1.670478608553784e8,0.2280559539794922,4,4,0,1349,1348
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,3000,20,0.2,74,1.6712787442618084e8,1.6712787442618105e8,0.20528197288513184,4,4,0,1352,1350
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,3000,20,0.2,75,1.6364591118374828e8,1.6364591118374842e8,1.6579411029815674,4,4,0,1337,1336
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,1000,2,0.3,76,7.801049790127728e6,7.801049790127728e6,0.2590968608856201,5,5,0,540,535
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,1000,2,0.3,77,7.690783455851846e6,7.690783455851889e6,0.23670220375061035,6,6,0,538,531
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,1000,2,0.3,78,7.982680557033532e6,7.98268055703354e6,0.1877140998840332,4,4,0,546,540
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,1000,2,0.3,79,8.385143670011432e6,8.385143670011437e6,0.2025001049041748,6,6,0,554,549
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,1000,2,0.3,80,7.854549883717102e6,7.854549883717109e6,0.16437387466430664,5,5,0,534,528
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,1500,2,0.3,81,1.8259007150570568e7,1.8259007150570624e7,0.303102970123291,6,6,0,820,812
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,1500,2,0.3,82,1.791221381035726e7,1.7912213810357276e7,0.5541210174560547,6,6,0,818,809
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,1500,2,0.3,83,1.8190040404025577e7,1.8190040404025603e7,0.25190281867980957,4,4,0,820,813
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,1500,2,0.3,84,1.8327405723255735e7,1.832740572325574e7,0.2519547939300537,5,5,0,830,821
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,1500,2,0.3,85,1.8007190540254228e7,1.8007197726690672e7,0.5937769412994385,7,7,0,821,812
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,2000,2,0.3,86,3.386844553600173e7,3.386844553600177e7,0.23439717292785645,4,4,0,1116,1106
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,2000,2,0.3,87,3.2752743901980847e7,3.2752743901980855e7,0.31936216354370117,5,5,0,1096,1086
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,2000,2,0.3,88,3.2137518139850616e7,3.2137518139850624e7,0.2582709789276123,4,4,0,1094,1086
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,2000,2,0.3,89,3.244512297706557e7,3.244512297706561e7,0.5955979824066162,7,7,0,1103,1091
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,2000,2,0.3,90,3.189945408340563e7,3.1899464765541032e7,0.6493120193481445,7,7,0,1085,1072
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,2500,2,0.3,91,4.980034564584851e7,4.980037914000859e7,0.48340392112731934,6,6,0,1366,1352
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,2500,2,0.3,92,4.850357911041164e7,4.8503579110411756e7,0.8807551860809326,7,7,0,1343,1328
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,2500,2,0.3,93,5.030764912299893e7,5.030765568666898e7,0.4584810733795166,5,5,0,1369,1353
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,2500,2,0.3,94,5.0049318736900754e7,5.00493438246215e7,0.2999579906463623,4,4,0,1359,1344
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,2500,2,0.3,95,5.091282691803824e7,5.091282691803848e7,0.37009501457214355,5,5,0,1365,1350
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,3000,2,0.3,96,7.267766104886365e7,7.26776610488637e7,0.39865899085998535,5,5,0,1647,1628
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,3000,2,0.3,97,7.14301512160252e7,7.143020646237525e7,0.6011331081390381,7,7,0,1626,1604
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,3000,2,0.3,98,7.200552526143669e7,7.200552526143704e7,0.45610809326171875,5,5,0,1631,1614
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,3000,2,0.3,99,7.293691679806541e7,7.293696164822759e7,0.5210208892822266,5,5,0,1649,1633
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,3000,2,0.3,100,7.289494110207132e7,7.289494110207146e7,0.20608115196228027,4,4,0,1639,1624
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,1000,10,0.3,101,1.959215186019405e7,1.9592165438168246e7,0.2719590663909912,5,5,0,551,550
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,1000,10,0.3,102,1.9195498919339377e7,1.9195498919339392e7,0.32453203201293945,4,4,0,549,548
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,1000,10,0.3,103,1.9116463319723412e7,1.9116463319723442e7,0.08606314659118652,3,3,0,547,546
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,1000,10,0.3,104,1.9882936971453957e7,1.988293697145392e7,0.10155010223388672,4,4,0,556,555
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,1000,10,0.3,105,1.8938003694441065e7,1.8938003694441073e7,0.1430039405822754,4,4,0,542,541
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,1500,10,0.3,106,4.300933735797998e7,4.300933735798002e7,0.09867000579833984,3,3,0,820,819
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,1500,10,0.3,107,4.213828261866429e7,4.213829008719753e7,0.7666549682617188,8,8,0,810,808
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,1500,10,0.3,108,4.409893048321037e7,4.409893048321036e7,1.2896959781646729,4,4,0,829,827
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,1500,10,0.3,109,4.2242649552641004e7,4.224265727871791e7,1.1128628253936768,6,6,0,812,811
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,1500,10,0.3,110,4.220336102656436e7,4.2203361026564345e7,0.15383195877075195,4,4,0,814,812
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,2000,10,0.3,111,7.6114611437345e7,7.611461143734506e7,0.673835039138794,5,5,0,1089,1087
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,2000,10,0.3,112,7.68630437518791e7,7.686304375187922e7,0.2230970859527588,5,5,0,1091,1089
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,2000,10,0.3,113,7.855799248195195e7,7.855799248195204e7,0.13809490203857422,3,3,0,1107,1105
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,2000,10,0.3,114,7.767092679991141e7,7.767092679991136e7,0.18507909774780273,4,4,0,1098,1096
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,2000,10,0.3,115,7.687014083760497e7,7.687014083760501e7,0.6849989891052246,4,4,0,1093,1091
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,2500,10,0.3,116,1.2275748338520832e8,1.2275748338520853e8,0.14745020866394043,4,4,0,1381,1378
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,2500,10,0.3,117,1.1956128929430929e8,1.195612892943095e8,0.24717998504638672,4,4,0,1365,1361
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,2500,10,0.3,118,1.201124770350612e8,1.2011257690094359e8,0.5827319622039795,5,5,0,1365,1361
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,2500,10,0.3,119,1.2032710160909975e8,1.2032710160910022e8,0.13433098793029785,3,3,0,1368,1365
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,2500,10,0.3,120,1.2134551707072179e8,1.2134551707072188e8,0.08704710006713867,3,3,0,1374,1371
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,3000,10,0.3,121,1.7116122799047607e8,1.7116122799047667e8,0.4999887943267822,4,4,0,1637,1633
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,3000,10,0.3,122,1.7313919673358947e8,1.7313932263480672e8,0.23713111877441406,3,3,0,1643,1638
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,3000,10,0.3,123,1.7222741839042622e8,1.7222741839042652e8,0.45343804359436035,4,4,0,1635,1632
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,3000,10,0.3,124,1.7751533040753886e8,1.775153304075392e8,0.373676061630249,5,5,0,1662,1659
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,3000,10,0.3,125,1.724507082396824e8,1.724508611222618e8,0.6009218692779541,5,5,0,1636,1633
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,1000,20,0.3,126,2.7010590572384298e7,2.7010609057483986e7,0.1090700626373291,4,4,0,542,542
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,1000,20,0.3,127,2.7655861388075992e7,2.7655861388075992e7,0.0888071060180664,3,3,0,548,548
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,1000,20,0.3,128,2.7252822490753658e7,2.725282249075366e7,0.9096028804779053,6,6,0,545,544
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,1000,20,0.3,129,2.790472855268482e7,2.790472855268485e7,0.10527396202087402,4,4,0,551,551
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,1000,20,0.3,130,2.7507918072734706e7,2.7507918892309524e7,0.14444398880004883,5,5,0,548,548
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,1500,20,0.3,131,6.118838703769565e7,6.118844791521201e7,0.35373520851135254,6,6,0,818,817
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,1500,20,0.3,132,6.275264618868281e7,6.2752646188682914e7,0.1855940818786621,3,3,0,826,826
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,1500,20,0.3,133,6.1911622937956914e7,6.191162293795692e7,1.345182180404663,3,3,0,822,822
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,1500,20,0.3,134,6.1055035581011124e7,6.105503558101113e7,2.2751171588897705,4,4,0,814,814
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,1500,20,0.3,135,6.110155419530011e7,6.1101554195300214e7,0.3666257858276367,4,4,0,815,815
rcdp-1-thread,true,random_capacitated_diversity_problem,repoa,Gurobi,600,16,1,2000,20,0.3,136,1.0908010361292277e8,1.0908011041025746e8,0.1259760856628418,3,3,0,1092,1091
