name,run,generator,solver,optimizer,timelimit,workers,optimizer_threads,num,coords,demand_ratio,cost_ratio,seed,obj_value,best_bound,run_time,num_cuts,num_iterations,num_lp_cuts,max_cardinality,sol_cardinality
rgdp-1-thread,true,random_generalized_diversity_problem,fcard,CPLEX,600,4,1,2000,10,0.05,0.2,116,2.2914201579593796e8,2.2914201579593825e8,1.3967280387878418,12,3,0,1891,1889
rgdp-1-thread,true,random_generalized_diversity_problem,fcard,CPLEX,600,4,1,2000,10,0.05,0.2,117,2.2866470900123012e8,2.2866470900123012e8,1.9627559185028076,5,2,0,1891,1890
rgdp-1-thread,true,random_generalized_diversity_problem,fcard,CPLEX,600,4,1,2000,10,0.05,0.2,118,2.2848675543581218e8,2.2848675543581218e8,1.702721118927002,6,1,0,1884,1884
rgdp-1-thread,true,random_generalized_diversity_problem,fcard,CPLEX,600,4,1,2000,10,0.05,0.2,119,2.3005395802564138e8,2.300539580256419e8,1.2393159866333008,7,2,0,1893,1892
rgdp-1-thread,true,random_generalized_diversity_problem,fcard,CPLEX,600,4,1,2000,10,0.05,0.2,120,2.2562275318288743e8,2.2562288514291415e8,6.7232019901275635,532,2,0,1881,1880
rgdp-1-thread,true,random_generalized_diversity_problem,fcard,CPLEX,600,4,1,1000,20,0.05,0.2,121,7.772824937088577e7,7.772824937088582e7,0.44651007652282715,2,1,0,924,924
rgdp-1-thread,true,random_generalized_diversity_problem,fcard,CPLEX,600,4,1,1000,20,0.05,0.2,122,8.287433770542872e7,8.287433770542964e7,0.22664284706115723,3,1,0,953,953
rgdp-1-thread,true,random_generalized_diversity_problem,fcard,CPLEX,600,4,1,1000,20,0.05,0.2,123,8.232436604006384e7,8.232436604006475e7,0.5880069732666016,4,1,0,949,949
rgdp-1-thread,true,random_generalized_diversity_problem,fcard,CPLEX,600,4,1,1000,20,0.05,0.2,124,7.834196391963486e7,7.834196391963486e7,0.2221970558166504,5,1,0,925,925
rgdp-1-thread,true,random_generalized_diversity_problem,fcard,CPLEX,600,4,1,1000,20,0.05,0.2,125,8.527425932243359e7,8.52742593224336e7,0.6132631301879883,4,1,0,966,966
rgdp-1-thread,true,random_generalized_diversity_problem,fcard,CPLEX,600,4,1,1500,20,0.05,0.2,126,1.8079997465037927e8,1.8079997465037927e8,0.8516809940338135,8,2,0,1405,1404
rgdp-1-thread,true,random_generalized_diversity_problem,fcard,CPLEX,600,4,1,1500,20,0.05,0.2,127,1.8375959606871358e8,1.8375959606871364e8,1.1724622249603271,9,2,0,1418,1417
rgdp-1-thread,true,random_generalized_diversity_problem,fcard,CPLEX,600,4,1,1500,20,0.05,0.2,128,1.8808108863442475e8,1.8808108863442475e8,0.6483631134033203,5,2,0,1433,1432
rgdp-1-thread,true,random_generalized_diversity_problem,fcard,CPLEX,600,4,1,1500,20,0.05,0.2,129,1.8471500672231752e8,1.847150067223177e8,0.4257369041442871,7,1,0,1424,1424
rgdp-1-thread,true,random_generalized_diversity_problem,fcard,CPLEX,600,4,1,1500,20,0.05,0.2,130,1.8639372840578565e8,1.8639372840578565e8,0.5750877857208252,10,1,0,1429,1429
rgdp-1-thread,true,random_generalized_diversity_problem,fcard,CPLEX,600,4,1,2000,20,0.05,0.2,131,3.2928073139140564e8,3.2928073139140564e8,1.778886079788208,3,1,0,1899,1899
rgdp-1-thread,true,random_generalized_diversity_problem,fcard,CPLEX,600,4,1,2000,20,0.05,0.2,132,3.3155964853326964e8,3.315596485332702e8,16.2672119140625,1297,1,0,1903,1903
rgdp-1-thread,true,random_generalized_diversity_problem,fcard,CPLEX,600,4,1,2000,20,0.05,0.2,133,3.2699359980268246e8,3.2699359980268246e8,2.255126953125,3,1,0,1893,1893
rgdp-1-thread,true,random_generalized_diversity_problem,fcard,CPLEX,600,4,1,2000,20,0.05,0.2,134,3.322793545193724e8,3.322793545193729e8,2.057734966278076,3,1,0,1904,1904
rgdp-1-thread,true,random_generalized_diversity_problem,fcard,CPLEX,600,4,1,2000,20,0.05,0.2,135,3.28682224673507e8,3.28682224673507e8,0.8548710346221924,5,1,0,1896,1896
rgdp-1-thread,true,random_generalized_diversity_problem,fcard,CPLEX,600,4,1,1000,2,0.1,0.2,136,2.3495943056545805e7,2.3495943056545805e7,1.3178620338439941,15,4,0,942,939
rgdp-1-thread,true,random_generalized_diversity_problem,fcard,CPLEX,600,4,1,1000,2,0.1,0.2,137,2.2219331019671943e7,2.2219331019671943e7,1.5331990718841553,16,5,0,920,916
rgdp-1-thread,true,random_generalized_diversity_problem,fcard,CPLEX,600,4,1,1000,2,0.1,0.2,138,2.2552968470685735e7,2.2552968470685735e7,1.4344968795776367,21,4,0,927,924
rgdp-1-thread,true,random_generalized_diversity_problem,fcard,CPLEX,600,4,1,1000,2,0.1,0.2,139,2.3640385292729262e7,2.3640385292729296e7,1.1522181034088135,20,4,0,943,940
rgdp-1-thread,true,random_generalized_diversity_problem,fcard,CPLEX,600,4,1,1000,2,0.1,0.2,140,2.364019278013978e7,2.364019278013987e7,0.8519668579101562,10,3,0,942,940
rgdp-1-thread,true,random_generalized_diversity_problem,fcard,CPLEX,600,4,1,1500,2,0.1,0.2,141,5.035886029797467e7,5.035886029797469e7,9.54778504371643,41,7,0,1389,1383
rgdp-1-thread,true,random_generalized_diversity_problem,fcard,CPLEX,600,4,1,1500,2,0.1,0.2,142,5.3125274245156154e7,5.312527424515623e7,2.6296749114990234,24,5,0,1413,1409
rgdp-1-thread,true,random_generalized_diversity_problem,fcard,CPLEX,600,4,1,1500,2,0.1,0.2,143,5.364524273488193e7,5.364524273488193e7,3.785388946533203,29,6,0,1409,1404
rgdp-1-thread,true,random_generalized_diversity_problem,fcard,CPLEX,600,4,1,1500,2,0.1,0.2,144,5.24220210101396e7,5.242202101013961e7,4.123763084411621,29,5,0,1407,1403
rgdp-1-thread,true,random_generalized_diversity_problem,fcard,CPLEX,600,4,1,1500,2,0.1,0.2,145,5.287576402548329e7,5.287576402548329e7,4.347823858261108,29,5,0,1404,1400
rgdp-1-thread,true,random_generalized_diversity_problem,fcard,CPLEX,600,4,1,2000,2,0.1,0.2,146,9.40619482454748e7,9.40619482454748e7,7.269536018371582,29,8,0,1887,1880
rgdp-1-thread,true,random_generalized_diversity_problem,fcard,CPLEX,600,4,1,2000,2,0.1,0.2,147,9.532287377037844e7,9.532287377037844e7,8.048759937286377,38,7,0,1885,1879
rgdp-1-thread,true,random_generalized_diversity_problem,fcard,CPLEX,600,4,1,2000,2,0.1,0.2,148,9.337482028054713e7,9.337482028054714e7,16.970871210098267,48,8,0,1880,1873
rgdp-1-thread,true,random_generalized_diversity_problem,fcard,CPLEX,600,4,1,2000,2,0.1,0.2,149,9.503091603658274e7,9.503091603658274e7,7.8540358543396,42,8,0,1883,1876
rgdp-1-thread,true,random_generalized_diversity_problem,fcard,CPLEX,600,4,1,2000,2,0.1,0.2,150,9.331047344685422e7,9.331047344685422e7,8.324618816375732,28,6,0,1874,1869
rgdp-1-thread,true,random_generalized_diversity_problem,fcard,CPLEX,600,4,1,1000,10,0.1,0.2,151,5.6333256264849484e7,5.6333256264849484e7,0.2422161102294922,4,1,0,937,937
rgdp-1-thread,true,random_generalized_diversity_problem,fcard,CPLEX,600,4,1,1000,10,0.1,0.2,152,5.723116050578736e7,5.7231160505787395e7,0.5379059314727783,8,2,0,944,943
rgdp-1-thread,true,random_generalized_diversity_problem,fcard,CPLEX,600,4,1,1000,10,0.1,0.2,153,5.678865321173673e7,5.678865321173673e7,0.5007069110870361,7,2,0,943,942
rgdp-1-thread,true,random_generalized_diversity_problem,fcard,CPLEX,600,4,1,1000,10,0.1,0.2,154,5.618717143374476e7,5.618717143374476e7,0.271481990814209,2,1,0,934,934
rgdp-1-thread,true,random_generalized_diversity_problem,fcard,CPLEX,600,4,1,1000,10,0.1,0.2,155,5.774367482150211e7,5.774367482150215e7,0.22478103637695312,3,1,0,947,947
rgdp-1-thread,true,random_generalized_diversity_problem,fcard,CPLEX,600,4,1,1500,10,0.1,0.2,156,1.2849831917945464e8,1.2849831917945464e8,1.3776309490203857,6,1,0,1416,1416
rgdp-1-thread,true,random_generalized_diversity_problem,fcard,CPLEX,600,4,1,1500,10,0.1,0.2,157,1.2824887230448921e8,1.2824887230448921e8,1.9431791305541992,8,2,0,1413,1412
rgdp-1-thread,true,random_generalized_diversity_problem,fcard,CPLEX,600,4,1,1500,10,0.1,0.2,158,1.2446679449823657e8,1.2446679449823657e8,0.6899230480194092,7,2,0,1394,1393
rgdp-1-thread,true,random_generalized_diversity_problem,fcard,CPLEX,600,4,1,1500,10,0.1,0.2,159,1.291489680763077e8,1.2914896807630771e8,0.39230895042419434,2,1,0,1416,1416
rgdp-1-thread,true,random_generalized_diversity_problem,fcard,CPLEX,600,4,1,1500,10,0.1,0.2,160,1.2850124953562674e8,1.2850124953562674e8,2.2113471031188965,11,2,0,1412,1411
rgdp-1-thread,true,random_generalized_diversity_problem,fcard,CPLEX,600,4,1,2000,10,0.1,0.2,161,2.2874075249434137e8,2.2874075249434194e8,1.5422039031982422,6,2,0,1886,1885
rgdp-1-thread,true,random_generalized_diversity_problem,fcard,CPLEX,600,4,1,2000,10,0.1,0.2,162,2.2450747926722425e8,2.2450747926722446e8,16.722693920135498,1794,2,0,1866,1865
rgdp-1-thread,true,random_generalized_diversity_problem,fcard,CPLEX,600,4,1,2000,10,0.1,0.2,163,2.2817042761588705e8,2.281704276158871e8,1.5549850463867188,12,3,0,1884,1882
rgdp-1-thread,true,random_generalized_diversity_problem,fcard,CPLEX,600,4,1,2000,10,0.1,0.2,164,2.2472922682634586e8,2.2472922682634628e8,3.3242599964141846,10,2,0,1874,1873
rgdp-1-thread,true,random_generalized_diversity_problem,fcard,CPLEX,600,4,1,2000,10,0.1,0.2,165,2.3375843410826343e8,2.3375843410826343e8,2.2311370372772217,8,2,0,1912,1911
rgdp-1-thread,true,random_generalized_diversity_problem,fcard,CPLEX,600,4,1,1000,20,0.1,0.2,166,8.076351267662711e7,8.076351267662716e7,0.4528172016143799,6,1,0,939,939
rgdp-1-thread,true,random_generalized_diversity_problem,fcard,CPLEX,600,4,1,1000,20,0.1,0.2,167,8.19635092862454e7,8.19635092862454e7,0.21177983283996582,4,1,0,947,947
rgdp-1-thread,true,random_generalized_diversity_problem,fcard,CPLEX,600,4,1,1000,20,0.1,0.2,168,8.155802325215328e7,8.155802325215338e7,0.2719409465789795,6,1,0,945,945
rgdp-1-thread,true,random_generalized_diversity_problem,fcard,CPLEX,600,4,1,1000,20,0.1,0.2,169,7.887691338696036e7,7.887691338696036e7,0.7520370483398438,8,1,0,929,929
rgdp-1-thread,true,random_generalized_diversity_problem,fcard,CPLEX,600,4,1,1000,20,0.1,0.2,170,8.064169054161087e7,8.064169054161192e7,0.45642805099487305,4,1,0,942,942
rgdp-1-thread,true,random_generalized_diversity_problem,fcard,CPLEX,600,4,1,1500,20,0.1,0.2,171,1.841592815911796e8,1.841592815911796e8,0.484907865524292,8,1,0,1423,1423
rgdp-1-thread,true,random_generalized_diversity_problem,fcard,CPLEX,600,4,1,1500,20,0.1,0.2,172,1.8164257512288612e8,1.8164257512288612e8,0.44243502616882324,7,1,0,1406,1406
rgdp-1-thread,true,random_generalized_diversity_problem,fcard,CPLEX,600,4,1,1500,20,0.1,0.2,173,1.7633999012598643e8,1.7633999012598643e8,0.7732570171356201,6,2,0,1387,1386
rgdp-1-thread,true,random_generalized_diversity_problem,fcard,CPLEX,600,4,1,1500,20,0.1,0.2,174,1.7710540368194443e8,1.7710540368196192e8,1.1975970268249512,5,1,0,1393,1393
rgdp-1-thread,true,random_generalized_diversity_problem,fcard,CPLEX,600,4,1,1500,20,0.1,0.2,175,1.78756137243662e8,1.7875613724366227e8,0.3749699592590332,5,1,0,1400,1400
rgdp-1-thread,true,random_generalized_diversity_problem,fcard,CPLEX,600,4,1,2000,20,0.1,0.2,176,3.253621446101998e8,3.2536214461020005e8,2.901028871536255,17,2,0,1886,1885
rgdp-1-thread,true,random_generalized_diversity_problem,fcard,CPLEX,600,4,1,2000,20,0.1,0.2,177,3.2272426425746256e8,3.2272426425746256e8,1.2917699813842773,9,2,0,1878,1877
rgdp-1-thread,true,random_generalized_diversity_problem,fcard,CPLEX,600,4,1,2000,20,0.1,0.2,178,3.246212769789679e8,3.246212769789683e8,1.6747791767120361,8,2,0,1885,1884
rgdp-1-thread,true,random_generalized_diversity_problem,fcard,CPLEX,600,4,1,2000,20,0.1,0.2,179,3.1441810711953294e8,3.1441810711953324e8,2.920470952987671,6,1,0,1854,1854
rgdp-1-thread,true,random_generalized_diversity_problem,fcard,CPLEX,600,4,1,2000,20,0.1,0.2,180,3.212110002047211e8,3.212110002047211e8,15.821586847305298,1887,1,0,1877,1877
rgdp-1-thread,true,random_generalized_diversity_problem,fcard50,CPLEX,600,4,1,1000,2,0.05,0.1,1,1.2630782501658067e7,1.2630782501658082e7,5.255808115005493,52,5,12,681,677
rgdp-1-thread,true,random_generalized_diversity_problem,fcard50,CPLEX,600,4,1,1000,2,0.05,0.1,2,1.3218587646200456e7,1.3218587646200456e7,9.270264863967896,719,6,21,700,696
rgdp-1-thread,true,random_generalized_diversity_problem,fcard50,CPLEX,600,4,1,1000,2,0.05,0.1,3,1.3653696378951447e7,1.3653696378951447e7,4.3630211353302,45,7,18,716,710
rgdp-1-thread,true,random_generalized_diversity_problem,fcard50,CPLEX,600,4,1,1000,2,0.05,0.1,4,1.2673951081189737e7,1.2673951081189737e7,5.461328029632568,54,7,19,685,679
rgdp-1-thread,true,random_generalized_diversity_problem,fcard50,CPLEX,600,4,1,1000,2,0.05,0.1,5,1.2658951258513613e7,1.2658951258513613e7,3.4559600353240967,46,7,17,694,688
rgdp-1-thread,true,random_generalized_diversity_problem,fcard50,CPLEX,600,4,1,1500,2,0.05,0.1,6,2.8692011454680253e7,2.8692011454680294e7,18.585757970809937,137,11,28,1039,1029
rgdp-1-thread,true,random_generalized_diversity_problem,fcard50,CPLEX,600,4,1,1500,2,0.05,0.1,7,3.0370716581928443e7,3.0370716581928454e7,7.243483066558838,54,8,19,1063,1056
rgdp-1-thread,true,random_generalized_diversity_problem,fcard50,CPLEX,600,4,1,1500,2,0.05,0.1,8,2.9019077203608587e7,2.9138583856763728e7,602.8134219646454,50105,5,10,1044,1041
rgdp-1-thread,true,random_generalized_diversity_problem,fcard50,CPLEX,600,4,1,1500,2,0.05,0.1,9,3.0128088510996465e7,3.012810441774073e7,9.756893873214722,60,8,19,1054,1047
rgdp-1-thread,true,random_generalized_diversity_problem,fcard50,CPLEX,600,4,1,1500,2,0.05,0.1,10,2.783797071957912e7,2.783797071957912e7,17.55049705505371,83,11,22,1019,1009
rgdp-1-thread,true,random_generalized_diversity_problem,fcard50,CPLEX,600,4,1,2000,2,0.05,0.1,11,5.097083060753906e7,5.097083060753906e7,30.243343114852905,127,13,26,1385,1373
rgdp-1-thread,true,random_generalized_diversity_problem,fcard50,CPLEX,600,4,1,2000,2,0.05,0.1,12,5.14983229974046e7,5.149832299740464e7,17.89000391960144,76,10,20,1380,1371
rgdp-1-thread,true,random_generalized_diversity_problem,fcard50,CPLEX,600,4,1,2000,2,0.05,0.1,13,5.1881211042621076e7,5.188121104262111e7,34.0067400932312,105,13,26,1392,1380
rgdp-1-thread,true,random_generalized_diversity_problem,fcard50,CPLEX,600,4,1,2000,2,0.05,0.1,14,5.106986407397848e7,5.1069864073978506e7,20.271405935287476,110,12,26,1380,1369
rgdp-1-thread,true,random_generalized_diversity_problem,fcard50,CPLEX,600,4,1,2000,2,0.05,0.1,15,5.307743193047541e7,5.307743193047541e7,21.746826887130737,100,13,28,1412,1400
rgdp-1-thread,true,random_generalized_diversity_problem,fcard50,CPLEX,600,4,1,1000,10,0.05,0.1,16,3.199110080577676e7,3.1991100805776797e7,0.7581892013549805,17,2,4,706,705
rgdp-1-thread,true,random_generalized_diversity_problem,fcard50,CPLEX,600,4,1,1000,10,0.05,0.1,17,3.193153469176834e7,3.193153469176834e7,1.9736502170562744,15,1,3,702,702
rgdp-1-thread,true,random_generalized_diversity_problem,fcard50,CPLEX,600,4,1,1000,10,0.05,0.1,18,3.1071385582634326e7,3.1071385582634326e7,0.867203950881958,14,2,4,696,695
rgdp-1-thread,true,random_generalized_diversity_problem,fcard50,CPLEX,600,4,1,1000,10,0.05,0.1,19,3.122000864044598e7,3.122000864044598e7,1.0449111461639404,7,1,5,702,702
rgdp-1-thread,true,random_generalized_diversity_problem,fcard50,CPLEX,600,4,1,1000,10,0.05,0.1,20,3.212561737538421e7,3.212561737538421e7,0.6879069805145264,14,2,5,709,708
rgdp-1-thread,true,random_generalized_diversity_problem,fcard50,CPLEX,600,4,1,1500,10,0.05,0.1,21,7.133561788930362e7,7.13356178893037e7,0.8718600273132324,11,2,4,1056,1055
rgdp-1-thread,true,random_generalized_diversity_problem,fcard50,CPLEX,600,4,1,1500,10,0.05,0.1,22,6.863053823712015e7,6.863053823712017e7,1.1464791297912598,17,2,4,1035,1034
rgdp-1-thread,true,random_generalized_diversity_problem,fcard50,CPLEX,600,4,1,1500,10,0.05,0.1,23,6.799905360329056e7,6.799905360329062e7,1.384558916091919,20,2,4,1034,1033
rgdp-1-thread,true,random_generalized_diversity_problem,fcard50,CPLEX,600,4,1,1500,10,0.05,0.1,24,6.965900744030155e7,6.96590074403016e7,1.658862829208374,17,2,5,1040,1039
rgdp-1-thread,true,random_generalized_diversity_problem,fcard50,CPLEX,600,4,1,1500,10,0.05,0.1,25,7.021449101335123e7,7.021449101335123e7,3.5086920261383057,18,2,4,1049,1048
rgdp-1-thread,true,random_generalized_diversity_problem,fcard50,CPLEX,600,4,1,2000,10,0.05,0.1,26,1.2488272874974951e8,1.2488272874974954e8,4.24072003364563,41,3,6,1397,1395
rgdp-1-thread,true,random_generalized_diversity_problem,fcard50,CPLEX,600,4,1,2000,10,0.05,0.1,27,1.2558624735065752e8,1.2558624735065758e8,2.719097137451172,16,2,4,1391,1390
rgdp-1-thread,true,random_generalized_diversity_problem,fcard50,CPLEX,600,4,1,2000,10,0.05,0.1,28,1.273280880589967e8,1.273280880589967e8,4.550606966018677,25,3,6,1405,1403
rgdp-1-thread,true,random_generalized_diversity_problem,fcard50,CPLEX,600,4,1,2000,10,0.05,0.1,29,1.2658143978578013e8,1.2658143978578013e8,4.11897087097168,22,3,6,1402,1400
rgdp-1-thread,true,random_generalized_diversity_problem,fcard50,CPLEX,600,4,1,2000,10,0.05,0.1,30,1.2408049009513882e8,1.2408049009513882e8,4.0642311573028564,20,3,6,1392,1390
rgdp-1-thread,true,random_generalized_diversity_problem,fcard50,CPLEX,600,4,1,1000,20,0.05,0.1,31,4.483656399560733e7,4.483656399560734e7,2.2493700981140137,14,2,4,701,700
rgdp-1-thread,true,random_generalized_diversity_problem,fcard50,CPLEX,600,4,1,1000,20,0.05,0.1,32,4.445482253018304e7,4.445482253018304e7,1.5264911651611328,14,2,4,698,697
rgdp-1-thread,true,random_generalized_diversity_problem,fcard50,CPLEX,600,4,1,1000,20,0.05,0.1,33,4.618866551425569e7,4.618866551425569e7,9.934117078781128,2471,1,4,709,709
rgdp-1-thread,true,random_generalized_diversity_problem,fcard50,CPLEX,600,4,1,1000,20,0.05,0.1,34,4.616098282500333e7,4.616098282500333e7,0.34699487686157227,11,1,4,711,711
rgdp-1-thread,true,random_generalized_diversity_problem,fcard50,CPLEX,600,4,1,1000,20,0.05,0.1,35,4.581711638674904e7,4.581711638674904e7,1.0300018787384033,10,2,4,708,707
rgdp-1-thread,true,random_generalized_diversity_problem,fcard50,CPLEX,600,4,1,1500,20,0.05,0.1,36,9.736261019546676e7,9.736261019546683e7,0.44105005264282227,4,1,3,1034,1034
rgdp-1-thread,true,random_generalized_diversity_problem,fcard50,CPLEX,600,4,1,1500,20,0.05,0.1,37,9.742872702779822e7,9.742872702779822e7,1.8088500499725342,8,2,5,1034,1033
rgdp-1-thread,true,random_generalized_diversity_problem,fcard50,CPLEX,600,4,1,1500,20,0.05,0.1,38,9.876126331204577e7,9.876126331204577e7,0.7673280239105225,7,2,4,1041,1040
rgdp-1-thread,true,random_generalized_diversity_problem,fcard50,CPLEX,600,4,1,1500,20,0.05,0.1,39,1.0113201888080528e8,1.0113201888080528e8,2.590259075164795,15,2,5,1049,1048
rgdp-1-thread,true,random_generalized_diversity_problem,fcard50,CPLEX,600,4,1,1500,20,0.05,0.1,40,9.784814541280612e7,9.784814541280612e7,1.5934770107269287,15,2,4,1035,1034
rgdp-1-thread,true,random_generalized_diversity_problem,fcard50,CPLEX,600,4,1,2000,20,0.05,0.1,41,1.7524035282969856e8,1.7524035282969856e8,3.8783810138702393,13,2,4,1380,1380
rgdp-1-thread,true,random_generalized_diversity_problem,fcard50,CPLEX,600,4,1,2000,20,0.05,0.1,42,1.7296049614926583e8,Inf,812.8498840332031,86073,2,3,1375,1375
rgdp-1-thread,true,random_generalized_diversity_problem,fcard50,CPLEX,600,4,1,2000,20,0.05,0.1,43,1.7862304101989177e8,1.7862304101989177e8,0.9127259254455566,12,1,2,1395,1395
rgdp-1-thread,true,random_generalized_diversity_problem,fcard50,CPLEX,600,4,1,2000,20,0.05,0.1,44,1.707423973592405e8,1.707423973592405e8,2.0533740520477295,15,2,4,1365,1364
rgdp-1-thread,true,random_generalized_diversity_problem,fcard50,CPLEX,600,4,1,2000,20,0.05,0.1,45,1.7466993438972598e8,1.7466993438972637e8,2.8346328735351562,17,2,4,1382,1381
rgdp-1-thread,true,random_generalized_diversity_problem,fcard50,CPLEX,600,4,1,1000,2,0.1,0.1,46,1.237160587880819e7,1.237160587880819e7,4.237218141555786,40,7,20,683,678
rgdp-1-thread,true,random_generalized_diversity_problem,fcard50,CPLEX,600,4,1,1000,2,0.1,0.1,47,1.2404030547612453e7,1.2404030547612453e7,2.8373470306396484,36,5,13,680,676
rgdp-1-thread,true,random_generalized_diversity_problem,fcard50,CPLEX,600,4,1,1000,2,0.1,0.1,48,1.25784462916339e7,1.25784462916339e7,4.564150810241699,63,7,14,685,679
rgdp-1-thread,true,random_generalized_diversity_problem,fcard50,CPLEX,600,4,1,1000,2,0.1,0.1,49,1.2150264180613888e7,1.2150264180613888e7,4.833450078964233,35,5,10,672,668
rgdp-1-thread,true,random_generalized_diversity_problem,fcard50,CPLEX,600,4,1,1000,2,0.1,0.1,50,1.2289695549677683e7,1.2289695549677683e7,4.085942983627319,39,6,15,679,674
rgdp-1-thread,true,random_generalized_diversity_problem,fcard50,CPLEX,600,4,1,1500,2,0.1,0.1,51,2.9782944803163704e7,2.978294480316372e7,64.74266004562378,2050,9,21,1049,1041
rgdp-1-thread,true,random_generalized_diversity_problem,fcard50,CPLEX,600,4,1,1500,2,0.1,0.1,52,2.9044601312301036e7,2.9044601312301036e7,117.32485604286194,12607,6,14,1038,1033
rgdp-1-thread,true,random_generalized_diversity_problem,fcard50,CPLEX,600,4,1,1500,2,0.1,0.1,53,2.764100333439575e7,2.764100333439575e7,9.244863986968994,66,9,19,1013,1005
rgdp-1-thread,true,random_generalized_diversity_problem,fcard50,CPLEX,600,4,1,1500,2,0.1,0.1,54,2.6525107355464384e7,2.6770680694084805e7,814.6733357906342,121301,3,5,999,998
rgdp-1-thread,true,random_generalized_diversity_problem,fcard50,CPLEX,600,4,1,1500,2,0.1,0.1,55,2.9028368162280668e7,2.9029028075957824e7,787.3688838481903,100468,9,17,1031,1024
rgdp-1-thread,true,random_generalized_diversity_problem,fcard50,CPLEX,600,4,1,2000,2,0.1,0.1,56,4.8947184547998555e7,4.894718454799863e7,24.584290981292725,121,12,24,1355,1344
rgdp-1-thread,true,random_generalized_diversity_problem,fcard50,CPLEX,600,4,1,2000,2,0.1,0.1,57,5.0145266216165125e7,5.0145266216165185e7,35.20574593544006,98,10,20,1379,1370
rgdp-1-thread,true,random_generalized_diversity_problem,fcard50,CPLEX,600,4,1,2000,2,0.1,0.1,58,4.979759524587088e7,4.979759524587088e7,21.479408979415894,90,12,24,1360,1349
rgdp-1-thread,true,random_generalized_diversity_problem,fcard50,CPLEX,600,4,1,2000,2,0.1,0.1,59,4.75703369208229e7,4.75703369208229e7,20.88267183303833,97,12,24,1328,1318
rgdp-1-thread,true,random_generalized_diversity_problem,fcard50,CPLEX,600,4,1,2000,2,0.1,0.1,60,5.0571781970693216e7,5.0571781970693216e7,14.970489025115967,103,10,21,1375,1366
rgdp-1-thread,true,random_generalized_diversity_problem,fcard50,CPLEX,600,4,1,1000,10,0.1,0.1,61,2.774962638776461e7,2.7749626387764648e7,1.817368984222412,23,2,4,659,658
rgdp-1-thread,true,random_generalized_diversity_problem,fcard50,CPLEX,600,4,1,1000,10,0.1,0.1,62,2.9629031933232535e7,2.9629031933232535e7,0.8379709720611572,9,2,4,680,679
rgdp-1-thread,true,random_generalized_diversity_problem,fcard50,CPLEX,600,4,1,1000,10,0.1,0.1,63,2.937775417088887e7,2.93777541708889e7,35.72936701774597,16,2,7,676,675
rgdp-1-thread,true,random_generalized_diversity_problem,fcard50,CPLEX,600,4,1,1000,10,0.1,0.1,64,3.025081727298962e7,3.0250817272989623e7,2.647930145263672,12,2,5,687,686
rgdp-1-thread,true,random_generalized_diversity_problem,fcard50,CPLEX,600,4,1,1000,10,0.1,0.1,65,3.018404306699202e7,3.018404306699207e7,1.985610008239746,15,2,5,685,684
rgdp-1-thread,true,random_generalized_diversity_problem,fcard50,CPLEX,600,4,1,1500,10,0.1,0.1,66,6.802382571879728e7,6.802382571879739e7,1.3158690929412842,12,2,7,1028,1027
rgdp-1-thread,true,random_generalized_diversity_problem,fcard50,CPLEX,600,4,1,1500,10,0.1,0.1,67,6.519243567063585e7,6.519243567063585e7,1.2018680572509766,12,2,4,1007,1006
rgdp-1-thread,true,random_generalized_diversity_problem,fcard50,CPLEX,600,4,1,1500,10,0.1,0.1,68,6.6124277610388584e7,6.6124277610388584e7,3.516503095626831,26,3,7,1011,1009
rgdp-1-thread,true,random_generalized_diversity_problem,fcard50,CPLEX,600,4,1,1500,10,0.1,0.1,69,6.636030920173823e7,6.636030920173823e7,7.297665119171143,20,2,4,1016,1015
rgdp-1-thread,true,random_generalized_diversity_problem,fcard50,CPLEX,600,4,1,1500,10,0.1,0.1,70,6.689221358894637e7,6.689221358894643e7,1.0792021751403809,10,2,5,1019,1018
rgdp-1-thread,true,random_generalized_diversity_problem,fcard50,CPLEX,600,4,1,2000,10,0.1,0.1,71,1.135551205065156e8,1.1355512050651573e8,7.317174911499023,32,3,6,1332,1330
rgdp-1-thread,true,random_generalized_diversity_problem,fcard50,CPLEX,600,4,1,2000,10,0.1,0.1,72,1.1631722980345857e8,1.1631731045607126e8,3.496985912322998,21,3,6,1347,1345
rgdp-1-thread,true,random_generalized_diversity_problem,fcard50,CPLEX,600,4,1,2000,10,0.1,0.1,73,1.1672357349288116e8,1.1672357349288116e8,8.440271139144897,26,3,6,1348,1346
rgdp-1-thread,true,random_generalized_diversity_problem,fcard50,CPLEX,600,4,1,2000,10,0.1,0.1,74,1.2176841618672395e8,1.2176841618672395e8,6.611678838729858,26,3,6,1379,1377
rgdp-1-thread,true,random_generalized_diversity_problem,fcard50,CPLEX,600,4,1,2000,10,0.1,0.1,75,1.1819086631584257e8,1.1819086631584257e8,3.406134843826294,25,3,6,1355,1353
rgdp-1-thread,true,random_generalized_diversity_problem,fcard50,CPLEX,600,4,1,1000,20,0.1,0.1,76,4.182385286068435e7,4.182385286068437e7,0.5314450263977051,13,1,3,677,677
rgdp-1-thread,true,random_generalized_diversity_problem,fcard50,CPLEX,600,4,1,1000,20,0.1,0.1,77,4.1830442863000475e7,4.1830442863000475e7,0.31017208099365234,4,1,2,678,678
