cdp_GKD-b_41_n150_b03_m15_3_repoa_rootonly,600.0,repoa,rootonly,0.07941603660583496,585019.4999999999,585019.4999999999,1,3,2
cdp_GKD-b_41_n150_b03_m15_3_repoa_True,600.0,repoa,True,0.0930027961730957,585019.4999999999,585019.4999999999,1,3,2
cdp_GKD-b_41_n150_b03_m15_3_fcard_False,600.0,fcard,False,0.03197956085205078,585019.5,585019.5,1,0,9
cdp_GKD-b_41_n150_b03_m15_3_fcard_rootonly,600.0,fcard,rootonly,0.10087418556213379,585019.5,585019.5,1,3,9
cdp_GKD-b_41_n150_b03_m15_3_fcard_True,600.0,fcard,True,0.13439035415649414,585019.5,585019.5,1,3,9
cdp_GKD-b_47_n150_b02_m45_2_glover_False,600.0,glover,False,4.363306045532227,389015.60000000003,389047.8513878233,0,0,0
cdp_GKD-b_43_n150_b03_m15_3_repoa_False,600.0,repoa,False,0.11060929298400879,278268.30000000005,278268.30000000005,4,0,5
cdp_GKD-b_43_n150_b03_m15_3_repoa_rootonly,600.0,repoa,rootonly,0.15106511116027832,278268.30000000005,278268.30000000005,3,3,4
cdp_GKD-b_43_n150_b03_m15_3_repoa_True,600.0,repoa,True,0.20881366729736328,278268.30000000005,278268.30000000005,3,6,4
cdp_GKD-b_43_n150_b03_m15_3_fcard_False,600.0,fcard,False,0.08351635932922363,278268.3,278268.3,1,0,15
cdp_GKD-b_43_n150_b03_m15_3_fcard_rootonly,600.0,fcard,rootonly,0.17287373542785645,278268.3,278268.3,1,2,15
cdp_GKD-b_43_n150_b03_m15_3_fcard_True,600.0,fcard,True,0.24141693115234375,278268.3,278268.3,1,2,15
cdp_GKD-b_45_n150_b03_m15_3_glover_False,600.0,glover,False,8.55616807937622,414013.69999999995,414054.4579589269,0,0,0
cdp_GKD-b_12_n50_b02_m5_2_repoa_False,600.0,repoa,False,0.009345531463623047,36521.100000000006,36521.100000000006,2,0,3
cdp_GKD-b_12_n50_b02_m5_2_repoa_rootonly,600.0,repoa,rootonly,0.02548384666442871,36521.499993403704,36521.499993403704,1,6,2
cdp_GKD-b_45_n150_b02_m15_2_glover_False,600.0,glover,False,8.11085295677185,268675.60000000003,268702.270405493,0,0,0
cdp_GKD-b_12_n50_b02_m5_2_repoa_True,600.0,repoa,True,0.024693727493286133,36521.499993403704,36521.499993403704,1,6,2
cdp_GKD-b_14_n50_b02_m5_2_repoa_False,600.0,repoa,False,0.012108325958251953,21015.8,21015.8,3,0,4
cdp_GKD-b_12_n50_b02_m5_2_fcard_False,600.0,fcard,False,0.013974428176879883,36521.100000000006,36521.100000000006,1,0,9
cdp_GKD-b_14_n50_b02_m5_2_repoa_rootonly,600.0,repoa,rootonly,0.026433706283569336,21015.799999999996,21015.799999999996,2,5,3
cdp_GKD-b_12_n50_b02_m5_2_fcard_rootonly,600.0,fcard,rootonly,0.03430914878845215,36521.100000000006,36521.100000000006,1,5,12
cdp_GKD-b_14_n50_b02_m5_2_repoa_True,600.0,repoa,True,0.027979373931884766,21015.799999999996,21015.799999999996,2,6,3
cdp_GKD-b_12_n50_b02_m5_2_fcard_True,600.0,fcard,True,0.03447723388671875,36521.100000000006,36521.100000000006,1,5,12
cdp_GKD-b_14_n50_b02_m5_2_fcard_False,600.0,fcard,False,0.013021469116210938,21015.800000000003,21015.800000000003,1,0,11
cdp_GKD-b_14_n50_b02_m5_2_fcard_rootonly,600.0,fcard,rootonly,0.03267693519592285,21015.800000000003,21015.800000000003,1,7,9
cdp_GKD-b_14_n50_b02_m5_2_fcard_True,600.0,fcard,True,0.03367328643798828,21015.800000000003,21015.800000000003,1,7,9
cdp_GKD-b_41_n150_b02_m15_2_glover_False,600.0,glover,False,13.003275871276855,409849.60000000003,409888.66619114147,0,0,0
cdp_GKD-c_03_n500_b03_m50_3_repoa_False,600.0,repoa,False,0.0885915756225586,484215.5000000001,484215.5000000001,2,0,3
cdp_GKD-c_03_n500_b03_m50_3_repoa_rootonly,600.0,repoa,rootonly,0.09319186210632324,484249.05026178015,484249.05026178015,1,2,2
cdp_GKD-c_03_n500_b03_m50_3_repoa_True,600.0,repoa,True,0.12013053894042969,484249.05026178015,484249.05026178015,1,2,2
cdp_GKD-c_03_n500_b03_m50_3_fcard_False,600.0,fcard,False,0.12737011909484863,484215.4999999998,484215.4999999998,1,0,9
cdp_GKD-c_03_n500_b03_m50_3_fcard_rootonly,600.0,fcard,rootonly,0.16995954513549805,484215.4999999998,484215.4999999998,1,2,9
cdp_GKD-c_03_n500_b03_m50_3_fcard_True,600.0,fcard,True,0.1659090518951416,484215.4999999998,484215.4999999998,1,2,9
cdp_GKD-b_14_n50_b02_m5_2_quad_False,600.0,quad,False,26.53223204612732,21015.800000000007,21017.896170183052,0,0,0
cdp_GKD-b_14_n50_b02_m5_2_glover_False,600.0,glover,False,0.11200404167175293,21015.800000000003,21015.800000000003,0,0,0
cdp_GKD-b_44_n150_b03_m15_3_repoa_False,600.0,repoa,False,0.023565053939819336,391102.49999999994,391102.49999999994,2,0,3
cdp_GKD-b_44_n150_b03_m15_3_repoa_rootonly,600.0,repoa,rootonly,0.1444699764251709,391102.49999999994,391102.49999999994,2,4,3
cdp_GKD-b_44_n150_b03_m15_3_repoa_True,600.0,repoa,True,0.17676758766174316,391102.49999999994,391102.49999999994,2,5,3
cdp_GKD-b_44_n150_b03_m15_3_fcard_False,600.0,fcard,False,0.08543848991394043,391064.4999999999,391064.4999999999,1,0,16
cdp_GKD-b_44_n150_b03_m15_3_fcard_rootonly,600.0,fcard,rootonly,0.16034889221191406,391064.4999999999,391064.4999999999,1,3,12
cdp_GKD-b_44_n150_b03_m15_3_fcard_True,600.0,fcard,True,0.17393755912780762,391064.4999999999,391064.4999999999,1,3,12
cdp_GKD-b_44_n150_b02_m15_2_quad_False,600.0,quad,False,600.0008249282837,231014.90000000017,323731.9914642504,0,0,0
cdp_GKD-b_44_n150_b02_m15_2_glover_False,600.0,glover,False,18.902642965316772,231014.9,231037.84609379192,0,0,0
cdp_GKD-b_43_n150_b02_m15_2_repoa_False,600.0,repoa,False,0.04520249366760254,184550.69999999995,184550.69999999995,2,0,3
cdp_GKD-b_43_n150_b02_m15_2_repoa_rootonly,600.0,repoa,rootonly,0.12888097763061523,184548.19999999995,184548.19999999995,2,4,3
cdp_GKD-b_43_n150_b02_m15_2_repoa_True,600.0,repoa,True,0.16032648086547852,184548.19999999995,184548.19999999995,2,5,3
cdp_GKD-b_43_n150_b02_m15_2_fcard_False,600.0,fcard,False,0.11420249938964844,184548.20000000007,184548.20000000007,1,0,11
cdp_GKD-b_43_n150_b02_m15_2_fcard_rootonly,600.0,fcard,rootonly,0.10117197036743164,184548.20000000007,184548.20000000007,1,2,9
